브랜드명,국가,스킨케어,제품명,Id,가격,전성분표기,효능,피부타입,이미지url,비건인증
아로마티카,한국,로션/크림,컴포팅 칼렌듈라 디콕션 쥬시크림 150ML,AM12,30000,"포트마리골드꽃추출물,포트마리골드꽃추출물,카프릴릭/카프릭트라이글리세라이드,알로에베라잎추출물,부틸렌글라이콜,글리세린,시어버터,정제수,하이드로제네이티드레시틴,코코넛야자오일,옥틸도데칸올,코코-카프릴레이트/카프레이트,1❤️2-헥산다이올,아라키딜알코올,글리세릴글루코사이드,베헤닐알코올,하이드록시에틸셀룰로오스,프로판다이올,에틸헥실글리세린,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,알지닌,아라키딜글루코사이드,세라마이드엔피,카나우바왁스,하이드로제네이티드올리브오일불검화물,소듐아세테이트,마트리카리아꽃추출물,로즈마리잎추출물,마편초추출물,타마린드씨폴리사카라이드,아이소프로필알코올,셀룰로오스,말토덱스트린","진정, 보습",모든피부,https://aromatica.co.kr/web/product/medium/202307/6cd93b6052060bc762c8e7acba596798.jpg,VeganSociety
아로마티카,한국,로션/크림,컴포팅 칼렌듈라 디콕션 인텐시브 크림 100ML,AM13,30000,"포트마리골드꽃추출물,포트마리골드추출물,카프릴릭/카프릭트라이글리세라이드,글리세린,다이프로필렌글라이콜,시어버터,부틸렌글라이콜,해바라기씨오일,펜틸렌글라이콜,프로판다이올,하이드로제네이티드레시틴,판테놀,알지닌,카보머,하이드록시에틸셀룰로오스,잔탄검,정제수,세라마이드엔피,소듐아세테이트,아이소프로필알코올,셀룰로오스","진정, 보습",모든피부,https://aromatica.co.kr/web/product/medium/202307/ae189534567a9bd5c93a92db099aa2e6.jpg,VeganSociety
아로마티카,한국,스킨/토너,티트리 밸런싱 에멀전 100ML,AM14,30000,"티트리잎추출물,우엉뿌리추출물,왕질경이잎추출물,컴프리뿌리추출물,알로에베라잎추출물,글리세린,카프릴릭/카프릭트라이글리세라이드,부틸렌글라이콜,폴리글리세릴-3메틸글루코오스다이스테아레이트,코코넛야자오일,1❤️2-헥산다이올,코코-카프릴레이트/카프레이트,세테아릴알코올,베타인,시어버터,바바수씨오일,프로판다이올,에틸헥실글리세린,카프릴릴글라이콜,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,알지닌,알란토인,스타아니스추출물,하이드롤라이즈드글라이코사미노글리칸,잔탄검,타마린드씨폴리사카라이드,티트리잎오일,하이드로제네이티드올리브오일불검화물,마트리카리아꽃추출물,로즈마리잎추출물,마편초추출물,말토덱스트린","수분공급, 진정",지성,https://aromatica.co.kr/web/product/medium/202307/144e299817af0c614f258386fc8f3ed1.jpg,VeganSociety
아로마티카,한국,로션/크림,티트리 포어 퓨리파잉 젤크림 5% NIACINAMIDE + 0.1% PHA 100ML,AM15,32000,"티트리잎추출물,부틸렌글라이콜,나이아신아마이드,정제수,글리세린,베타인,1❤️2-헥산다이올,트라이에틸시트레이트,에틸헥실올리베이트,아이소아밀라우레이트,소듐아크릴레이트코폴리머,알지닌,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,세테아릴올리베이트,프로판다이올,폴리글리세릴-4올리에이트,호호바에스터,판테놀,에틸헥실글리세린,솔비탄올리베이트,알란토인,글루코노락톤,하이드롤라이즈드호호바에스터,타마린드씨폴리사카라이드,티트리잎오일,마트리카리아꽃추출물,로즈마리잎추출물,마편초추출물,카프릴로일살리실릭애씨드,소듐하이알루로네이트,인도멀구슬나무잎추출물,인도멀구슬나무꽃추출물,아이비고드열매추출물,알로에베라꽃추출물,가지열매추출물,홀리바질잎추출물,참산호말추출물,울금뿌리추출물,소듐구아이아줄렌설포네이트,토코페롤","수분공급, 진정","지성, 복합성",https://aromatica.co.kr/web/product/medium/202307/a45e0323cd9151bd10e6ef622200a8f7.jpg,VeganSociety
아로마티카,한국,로션/크림,수딩 알로에 아쿠아 크림 150ML,AM16,20000,"알로에베라잎추출물,글리세린,정제수,부틸렌글라이콜,카프릴릭/카프릭트라이글리세라이드,1❤️2-헥산다이올,라벤더수,로즈마리잎수,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,알지닌,폴리글리세릴-3메틸글루코오스다이스테아레이트,프로판다이올,에틸헥실글리세린,하이드롤라이즈드글라이코사미노글리칸,말토덱스트린,세라마이드엔피,마트리카리아꽃추출물,로즈마리잎추출물,마편초추출물,타마린드씨폴리사카라이드","수분공급, 진정",모든피부,https://aromatica.co.kr/web/product/medium/202307/e6c874f6702a6a2f283f5139d9ce292b.jpg,VeganSociety
아로마티카,한국,로션/크림,수딩 알로에 베라 젤 150ML,AM17,7000,"알로에베라잎추출물,프로판다이올,1❤️2-헥산다이올,로즈마리잎수,소듐카보머,부틸렌글라이콜,스타아니스추출물,황금추출물,말토덱스트린","수분공급, 진정",모든피부,https://aromatica.co.kr/web/product/medium/202307/a15f0a03d4a674bf4ff5bc437cc6768c.jpg,VeganSociety
아로마티카,한국,로션/크림,수딩 알로에 베라 젤 300ML,AM18,11000,"알로에베라잎추출물,프로판다이올,1❤️2-헥산다이올,로즈마리잎수,소듐카보머,부틸렌글라이콜,스타아니스추출물,황금추출물,말토덱스트린","수분공급, 진정",모든피부,https://aromatica.co.kr/web/product/medium/202307/32d322ff408ca24f5cd84001c2c8fd66.jpg,VeganSociety
아로마티카,한국,로션/크림,수딩 알로에 베라 젤 500ML,AM19,16000,"알로에베라잎추출물,프로판다이올,1❤️2-헥산다이올,로즈마리잎수,소듐카보머,부틸렌글라이콜,스타아니스추출물,황금추출물,말토덱스트린","수분공급, 진정",모든피부,https://aromatica.co.kr/web/product/medium/202307/03af8207f269b2fd305dc226eb2c98ad.jpg,VeganSociety
아로마티카,한국,로션/크림,수딩 알로에 베라 젤 리필 500ML,AM20,15000,"알로에베라잎추출물,프로판다이올,1❤️2-헥산다이올,로즈마리잎수,소듐카보머,부틸렌글라이콜,스타아니스추출물,황금추출물,말토덱스트린","수분공급, 진정",모든피부,https://aromatica.co.kr/web/product/medium/202203/b36497f43a5e764bf91318d3e663bf65.jpg,VeganSociety
아로마티카,한국,로션/크림,수딩 알로에 베라 젤 500ML & 리필 500ML,AM21,31000,"알로에베라잎추출물,프로판다이올,1❤️2-헥산다이올,로즈마리잎수,소듐카보머,부틸렌글라이콜,스타아니스추출물,황금추출물,말토덱스트린","수분공급, 진정",모든피부,https://aromatica.co.kr/web/product/medium/202307/4c8f24d1885e3c393360e915589fed80.jpg,VeganSociety
아로마티카,한국,에센스/세럼/앰플,유기농 로즈힙 오일 30ML,AM22,30000,로즈힙열매오일,"수분공급, 보습, 영양",모든피부,https://aromatica.co.kr/web/product/medium/202307/ab05a5746c6350e4dc92ee20d05775f2.jpg,VeganSociety
아로마티카,한국,에센스/세럼/앰플,유기농 골든 호호바 오일 30ML,AM23,30000,호호바씨오일,보습,모든피부,https://aromatica.co.kr/web/product/medium/202307/5e65428e886585dc953f30a9c3c85120.jpg,VeganSociety
아로마티카,한국,에센스/세럼/앰플,유기농 네롤리 브라이트닝 페이셜 오일 30ML,AM24,30000,"해바라기씨오일,호호바씨오일,보리지씨오일,바바수씨오일,알파-비사보롤,베르가모트오일,토코페롤,센티드제라늄꽃오일,리모넨,리날룰,비터오렌지꽃오일,시트로넬올,제라니올,광곽향오일,시트랄,파네솔",미백,모든피부,https://aromatica.co.kr/web/product/medium/202307/7c028547dadf40f9927f9382022e320a.jpg,VeganSociety
아로마티카,한국,에센스/세럼/앰플,티트리 53 블레미쉬 스팟 10ML,AM25,18000,"다이프로필렌글라이콜,티트리잎추출물,티트리잎오일,카프릴로일살리실릭애씨드,리모넨,레몬밤잎수,리날룰",진정,"지성, 복합성, 민감성",https://aromatica.co.kr/web/product/medium/202307/c0c39e3e6728443e9c2cc70b80877cbd.jpg,VeganSociety
아로마티카,한국,로션/크림,글로우 비타 굿나잇 크림 오렌지 앤 네롤리 90G,AM26,32000,"라벤더추출물,부틸렌글라이콜,글리세린,나이아신아마이드,정제수,에틸헥실팔미테이트,다이카프릴릴카보네이트,1❤️2-헥산다이올,C13-15알케인,세테아릴올리베이트,솔비탄올리베이트,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,알지닌,폴리글리세릴-6올리에이트,리모넨,오렌지껍질오일,락토바실러스/아세로라체리발효물,에틸헥실글리세린,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,피브이엠/엠에이코폴리머,인도멀구슬나무꽃추출물,다이소듐이디티에이,홀리바질잎추출물,인도멀구슬나무잎추출물,만다린껍질오일,울금뿌리추출물,세라마이드엔피,클레리오일,참산호말추출물,비터오렌지꽃오일,비터오렌지잎/잔가지오일,토코페롤,티아민에이치씨엘,벤질글라이콜,피리독신에이치씨엘,아스코빅애씨드,바이오틴,메나다이온,리보플라빈",미백,모든피부,https://aromatica.co.kr/web/product/medium/202301/b81bfd54ccd9b7b9d21463049858288c.jpg,VeganSociety
아로마티카,한국,에센스/세럼/앰플,프랑킨센스 유스 리뉴얼 세럼 30ML,AM27,50000,"흰목이버섯추출물,영지버섯추출물,잎새버섯추출물,진흙버섯추출물,정제수,부틸렌글라이콜,글리세린,판테놀,카프릴릭/카프릭트라이글리세라이드,에틸헥실팔미테이트,나이아신아마이드,호호바씨오일,트라이에틸시트레이트,C14-22알코올,에리스리톨,바쿠치올,베타-글루칸,호호바에스터,글리세릴글루코사이드,C12-20알킬글루코사이드,1❤️2-헥산다이올,세테아릴알코올,하이드로제네이티드레시틴,카프릴릴글라이콜,스타아니스추출물,잔탄검,아데노신,유향나무검오일,라다넘수지,웨스트오스트레일리아산달우드목부오일,라반딘오일,알지닌,카보머,타마린드씨폴리사카라이드,피마자씨오일,분비나무오일,다이소듐이디티에이,로즈마리잎오일,한련초추출물,인도멀구슬나무꽃추출물,리날룰,홀리바질잎추출물,인도멀구슬나무잎추출물,리모넨,소듐하이알루로네이트,비피다발효용해물,락토바실러스발효용해물,울금뿌리추출물,참산호말추출물,파네솔,글루코오스,드럼스틱씨오일,콜라겐,토코페롤,류코노스톡/무발효여과물","미백, 주름개선",모든피부,https://aromatica.co.kr/web/product/medium/202302/0eeb6518dd354bb893729aabbfb3a37e.jpg,VeganSociety
아로마티카,한국,에센스/세럼/앰플,프랑킨센스 유스 리뉴얼 크림 50ML,AM28,55000,"글리세린,흰목이버섯추출물,정제수,시어버터,카프릴릭/카프릭트라이글리세라이드,영지버섯추출물,잎새버섯추출물,진흙버섯추출물,부틸렌글라이콜,바바수씨오일,스위트아몬드오일,C13-15알케인,나이아신아마이드,1❤️2-헥산다이올,세테아릴글루코사이드,솔비탄스테아레이트,세테아릴알코올,솔비탄올리베이트,폴리글리세릴-6올리에이트,바쿠치올,베타-글루칸,베타인,호호바에스터,판테놀,세테아릴스테아레이트,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,알지닌,카프릴릴글라이콜,잔탄검,스타아니스추출물,아데노신,인도멀구슬나무꽃추출물,유향나무검오일,라다넘수지,웨스트오스트레일리아산달우드목부오일,라반딘오일,홀리바질잎추출물,인도멀구슬나무잎추출물,한련초추출물,피마자씨오일,분비나무오일,로즈마리잎오일,비피다발효용해물,락토바실러스발효용해물,리날룰,울금뿌리추출물,리모넨,참산호말추출물,파네솔,드럼스틱씨오일,카퍼트라이펩타이드-1,콜라겐,아세틸헥사펩타이드-8,팔미토일펜타펩타이드-4,토코페롤,류코노스톡/무발효여과물,팔미토일테트라펩타이드-7,팔미토일트라이펩타이드-1","미백, 주름개선",모든피부,https://aromatica.co.kr/web/product/medium/202302/1fd2434ade853546251b6d04c219815d.jpg,VeganSociety
아로마티카,한국,에센스/세럼/앰플,글로우 비타 씨 토닝 세럼 오렌지 앤 네롤리 30ML,AM29,35000,"정제수,프로판다이올,글리세린,올리브오일,1❤️2-헥산다이올,3-O-에틸아스코빅애씨드,나이아신아마이드,바쿠치올,카보머,트로메타민,비타민나무열매오일,판테놀,에틸헥실글리세린,아데노신,소듐파이테이트,토코페롤,베타-글루칸,유향나무오일,오렌지껍질오일,만다린껍질오일,비터오렌지꽃오일,소듐시트레이트,아스코빌팔미테이트,시트릭애씨드,페룰릭애씨드,소듐하이알루로네이트,하이드록시프로필트라이모늄하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,하이알루로닉애씨드,하이드롤라이즈드소듐하이알루로네이트,소듐하이알루로네이트크로스폴리머,포타슘하이알루로네이트,리모넨,리날룰","미백, 주름개선",모든피부,https://aromatica.co.kr/web/product/medium/202308/a4d31814e54e6df4b31d22ccb9afd392.jpg,VeganSociety
아워글래스,미국,에센스/세럼/앰플,이퀼리브리움 스킨 엑티브 세럼 (트래블),HG1,180000,"정제수,다이카프릴릴에터,스쿠알란,폴리글리세릴-10모노/다이올리에이트,폴리글리세릴-3올리에이트,글리세린,포스파티딜세린,글리세린,프로판다이올,두날리엘라살리나추출물,하이드로제네이티드폴리데센,스쿠알란,돌콩스테롤,글리세릴코코에이트,중국당귀뿌리추출물,에칠아스코빌에텔,토코페릴아세테이트,세틸알코올,베헤닐베헤네이트,소듐하이알루로네이트,잔탄검,세틸하이드록시에틸셀룰로오스,다이소듐이디티에이,카프릴릴글라이콜,페녹시에탄올,헥실렌글라이콜",수분공급,모든피부,https://shop-phinf.pstatic.net/20220922_143/1663828144262RzR3K_JPEG/infixkolon_Naver_0000229668_31201_Copy.jpg?type=f296_296,PETA
