Id,성분,효능,브랜드명,스킨케어,제품명,가격,전성분표기,효능.1,피부타입,이미지url,비건인증,유니크,일반성분,고유성분,
AT5,"Saponaria Pumila Callus Culture Extract, Lactobacillus/Rye Flour Ferment, Benzyl Glycol, Melia Azadirachta Flower Extract, Moringa Oleifera Seed Oil, Melia Azadirachta Bark Extract, Lactobacillus/Soymilk Ferment Filtrate, Hydrolyzed Hyaluronic Acid, Caesalpinia Spinosa Gum, Lecithin, Dipropylene Glycol, Dipotassium Glycyrrhizate, Diethoxyethyl Succinate, Ocimum Sanctum Leaf Extract, Hexyl Cinnamal, 1,2-Hexanediol, Fragrance, Eclipta Prostrata Extract, Hyaluronic Acid, Hydrolyzed Glycosaminoglycans, Hydroxyethyl Urea, Hydrogenated Polyisobutene, Propanediol, Polyglyceryl-10 Laurate, Wine, Panthenol, Tricaprylin, Triethylhexanoin, Trehalose, Tocopheryl Acetate, Tocopherol, Xanthophylls, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract, Geraniol, Water, Xanthan Gum, Xylitylglucoside, Xylitol, Melia Azadirachta Leaf Extract, Isomalt, Octyldodecanol, Lycium Barbarum Fruit Extract, Ethoxydiglycol, Ethylhexylglycerin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Niacinamide, Alpha-Isomethyl Ionone, Arginine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Acacia Senegal Gum, Adenosine, Citronellol, Citral, Sodium Hyaluronate Crosspolymer, Sodium Hyaluronate, Sodium PCA, Glyceryl Acrylate/Acrylic Acid Copolymer, Glycerin, Succinic Acid, Glucose, Crocus Sativus Flower Extract, Butylphenyl Methylpropional, Butylene Glycol, Biosaccharide Gum-1, Bacillus/Soybean Ferment Extract, Anhydroxylitol, Methylpropanediol, Methyl Trimethicone, Methyl Gluceth-20, Maltodextrin, Limonene, Linalool","보습/수분 공급: 23, 향료: 12, 용매: 11, 보습/진정: 6, 피부와 유사한 성분: 6, 점도조절 성분: 6, 항산화: 3, 냄새 방지: 3, 유화 안정화: 3, 진정: 3, 세포대화성분: 2, 유화성분: 2, 흡수제: 1, 여드름 예방: 1, 항균: 1, 수분 조절: 1, 완충화제: 1, 보존: 1, 미백: 1, 세정/클렌징: 1",아떼,에센스/세럼/앰플,아떼 얼티밋 안티에이징 앰플 40,8750,"정제수,부틸렌글라이콜,글리세린,메틸프로판다이올,다이프로필렌글라이콜,판테놀,1??2-헥산다이올,다이에톡시에틸석시네이트,나이아신아마이드,에톡시다이글라이콜,메틸글루세스-20,트레할로오스,옥틸도데칸올,하이드로제네이티드폴리아이소부텐,울금뿌리추출물,바실러스/소이빈발효추출물,락토바실러스/호밀가루발효물,락토바실러스/소이밀크발효여과물,자일리틸글루코사이드,아라비아고무나무검,한련초추출물,자일리톨,인도멀구슬나무꽃추출물,소듐하이알루로네이트,인도멀구슬나무잎추출물,참산호말추출물,인도멀구슬나무껍질추출물,드럼스틱씨오일,홀리바질잎추출물,피그미핑크캘러스배양추출물,하이드롤라이즈드하이알루로닉애씨드,샤프란꽃추출물,영하구기자추출물,포도주,하이알루로닉애씨드,트라이에틸헥사노인,아이소말트,메틸트라이메티콘,트라이카프릴린,말토덱스트린,하이드록시에틸우레아,소듐피씨에이,폴리글리세릴-10라우레이트,안하이드로자일리톨,프로판다이올,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,바이오사카라이드검-1,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,알지닌,다이포타슘글리시리제이트,에틸헥실글리세린,아데노신,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,토코페릴아세테이트,소듐하이알루로네이트크로스폴리머,글루코오스,하이드롤라이즈드글라이코사미노글리칸,레시틴,타라검,벤질글라이콜,토코페롤,석시닉애씨드,크산토필,잔탄검,향료,리날룰,리모넨,시트로넬올,제라니올,부틸페닐메틸프로피오날,헥실신남알,시트랄,알파-아이소메틸아이오논","수분공급, 안티에이징",모든피부,https://shop-phinf.pstatic.net/20220517_205/16527524308306zdSs_JPEG/53888326550188881_374272476.jpg?type=f296_296,EVE VEGAN,3,17,27,
AM29,"3-O-Ethyl Ascorbic Acid, Hippophae Rhamnoides Fruit Oil, Bakuchiol, Citrus Reticulata (Tangerine) Peel Oil, Hydrolyzed Sodium Hyaluronate, Citrus Aurantium Amara (Bitter Orange) Flower Oil, Hydrolyzed Hyaluronic Acid, 1,2-Hexanediol, Hyaluronic Acid, Hydroxypropyltrimonium Hyaluronate, Propanediol, Potassium Hyaluronate, Ferulic Acid, Panthenol, Tromethamine, Tocopherol, Carbomer, Water, Boswellia Carterii Oil, Olea Europaea (Olive) Fruit Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Ethylhexylglycerin, Niacinamide, Ascorbyl Palmitate, Adenosine, Citric Acid, Sodium Hyaluronate Crosspolymer, Sodium Hyaluronate, Sodium Phytate, Sodium Citrate, Glycerin, Beta-Glucan, Limonene, Linalool","보습/수분 공급: 10, 항산화: 6, 피부와 유사한 성분: 4, 용매: 4, 완충화제: 3, 세포대화성분: 3, 냄새 방지: 3, 항균: 2, 철합제: 2, 향료: 2, 진정: 2, 여드름 예방: 1, 보습/진정: 1, 유화 안정화: 1, 보존: 1, 미백: 1, 점도조절 성분: 1",아로마티카,에센스/세럼/앰플,글로우 비타 씨 토닝 세럼 오렌지 앤 네롤리 30,11667,"정제수,프로판다이올,글리세린,올리브오일,1??2-헥산다이올,3-O-에틸아스코빅애씨드,나이아신아마이드,바쿠치올,카보머,트로메타민,비타민나무열매오일,판테놀,에틸헥실글리세린,아데노신,소듐파이테이트,토코페롤,베타-글루칸,유향나무오일,오렌지껍질오일,만다린껍질오일,비터오렌지꽃오일,소듐시트레이트,아스코빌팔미테이트,시트릭애씨드,페룰릭애씨드,소듐하이알루로네이트,하이드록시프로필트라이모늄하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,하이알루로닉애씨드,하이드롤라이즈드소듐하이알루로네이트,소듐하이알루로네이트크로스폴리머,포타슘하이알루로네이트,리모넨,리날룰","미백, 주름개선",모든피부,https://aromatica.co.kr/web/product/medium/202308/a4d31814e54e6df4b31d22ccb9afd392.jpg,VeganSociety,2,15,14,
TN5,"Fragaria Chiloensis (Strawberry) Fruit Extract, Pyridoxine HCl, Propolis Extract, Propanediol, Pentylene Glycol, Panthenol, Cocos Nucifera (Coconut) Oil, Caprylyl Glycol, Rosa Damascena Flower Water, Camellia Sinensis Leaf Extract, Xanthan Gum, Niacinamide, Arginine, Ascorbyl Glucoside, Pimpinella Anisum (Anise) Fruit Extract, Sodium Hyaluronate, Rosa Centifolia Flower Water, Pyrus Communis (Pear) Fruit Extract, Betaine, Vanilla Planifolia Fruit Extract","보습/수분 공급: 7, 항산화: 2, 미백: 2, 피부와 유사한 성분: 2, 용매: 2, 진정: 2, 여드름 예방: 1, 세포대화성분: 1, 냄새 방지: 1, 보습/진정: 1, 유화 안정화: 1, 점도조절 성분: 1",톤28,에센스/세럼/앰플,프로폴리스 세럼 30,11667,"프로폴리스추출물,프로판다이올,펜틸렌글라이콜,아스코빌글루코사이드,나이아신아마이드,알지닌,판테놀,피리독신에이치씨엘,소듐하이알루로네이트,베타인,카프릴릴글라이콜,잔탄검,아니스열매추출물,바닐라열매추출물,녹차추출물,프로방스장미꽃수,서양배추출물,코코넛야자오일,다마스크장미꽃수,비치스트로베리추출물","미백, 주름개선",모든피부,https://doc-0k-58-docs.googleusercontent.com/docs/securesc/hs01evm6e0hsi48olt6avqt8u6goghka/boangrfuhoskt7vfittcl5bd8flp27l8/1696907850000/15133659543599301165/10866428248407012855/1gC4z96ZniXT0aeqKprJ9u_cdWRtuYLv2?e=view&ax=AA75yW5twTQS73bLFc3B1tmFvzcFV0Q-AuNlPt_apZCrjWwiN1HE5LJetO13vjgi7Q7D_sA8k_Po-F17QBxe8TqSkxEPTZgBI_GRBEZo8EeLcGqrAkceiVldIu6MGI9gAAWzJdspLP_Vn-Q55CHLWnk6k6rzBkjdpSH1xyi05yNhx2EtM2CV4BLarL20s3dhS4RHgGkKTgSFTmUtVGt0L7TV4lQ-9TGuC90td5M8aMucXnstccIojQxhUeU3WKKxmnP2NVRBdOxurh7-OpG8vKR-dh-y_o0L18KE8G3hdRPxNGvzqJXlplKY9HCZ3n2mMoam1OosVuZf-s90CSnAvYTPEBZszU_ZaSPQaMXNgzc-T0yhmXgQNapb9xgE04lmNJDQqRDSsz1JmYiCueWVrRWGUiaZ0V3A1XmDyFBO3itKzx2V83Xi5V6nzqi74JBPHiq8KgvtT6i8T50puVoQzWZlvfxEQjY42vfwfQw-0n3vpulDs2GHRZ1bHf4Sb_8ZAffC5KuOnwfLePXFL9hV1D-FukFZjBf2DVp0VLW-92UvtQMh6RADqUYflTvufIPW3u8mR9OvcaDyeYAS3e1x0EsPpuoAMjt9MnVOSW2ySNsGdFeiAToG3g6C-M5R-pWfMGUcmiGRCMlg_QgDuDhN9cX5Quz2URFEmzN87q1CvjkOLJa7iFsA6ItOxTIYqL-FsRpfvFnVucIq9eH6ob4CZ41BvFrVxFkcWZm_Ip2p1s_MjJc2W5ASylSbtNh2ydf23pLXV6u6VjVQ3AqY_FCykpswBJDeufPjmX_RklRSJ_exdI0apXUUOG2tv9qoS6KZamEQL6IwHMUz123Xa74Vz6p2dv_pIDjig_nMeSLgiiRyXaXbTQy_ODDTScV0GyJfoe5pCg&uuid=c7d23688-514b-48e7-9cb2-c9b9096b8727&authuser=0,VeganSociety,2,10,,
PH12,"Origanum Vulgare Oil, Hypericum Perforatum Flower Extract, Malva Sylvestris (Mallow) Flower Extract, Ononis Spinosa Root Extract, Citrus Limon (Lemon) Peel Oil, Lavandula Angustifolia (Lavender) Oil, Viscum Album (Mistletoe) Leaf Extract, Eugenia Caryophyllus (Clove) Bud Oil, Alcohol, Drosera Rotundifolia Extract, Pelargonium Graveolens Flower Oil, Salvia Officinalis (Sage) Oil, Ribes Nigrum (Black Currant) Leaf Extract, Centella Asiatica Leaf Extract","진정: 2, 항균: 1, 항산화: 1, 수분 조절: 1, 보습/수분 공급: 1, 향료: 1, 용매: 1, 점도조절 성분: 1",피츠,에센스/세럼/앰플,피히츠  엠퍼펙션 10,80000,"에탄올,병풀잎추출물,라벤더오일,끈끈이주걱추출물,레스트해로우뿌리추출물,당아욱꽃추출물,양까막까치밥나무잎추출물,서양고추나물꽃추출물,레몬껍질오일,살비아오일,겨우살이잎추출물,오레가노오일,센티드제라늄꽃오일,클로브싹오일",진정,민감성,https://www.s-ashe.co.kr/upfiles/product/3839940683.jpg,COSMEBIO,0,8,21,
ML3,"1,2-Hexanediol, Camellia Sinensis Leaf Extract, Water, Butylene Glycol","용매: 3, 항산화: 1, 보습/수분 공급: 1, 진정: 1",멜릭서,스킨/토너,멜릭서 비건 밸런싱 토너 290,1241,"정제수,부틸렌글라이콜,1??2-헥산다이올,녹차추출물",진정,모든피부,https://kr.melixirskincare.com/web/product/tiny/202304/950d77e3dcee99734954ed1a6e4c1f80.jpg,PETA,0,4,,
AT2,"Benzyl Glycol, Vincetoxicum Atratum Extract, Melia Azadirachta Flower Extract, Moringa Oleifera Seed Oil, Hydrolyzed Sodium Hyaluronate, Ceramide NP, Hydrolyzed Hyaluronic Acid, Rosmarinus Officinalis (Rosemary) Leaf Oil, Citrus Limon (Lemon) Peel Oil, Citrus Aurantifolia (Lime) Oil, Lavandula Angustifolia (Lavender) Oil, Diphenylsiloxy Phenyl Trimethicone, Ocimum Sanctum Leaf Extract, 1,2-Hexanediol, Eclipta Prostrata Extract, Hyaluronic Acid, Hydrolyzed Glycosaminoglycans, Hydroxypropyltrimonium Hyaluronate, Hydrogenated Lecithin, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethicone, Propanediol, Potassium Hyaluronate, Pentylene Glycol, Panthenol, Tromethamine, Tocopherol, Salvia Sclarea (Clary) Oil, Curcuma Longa (Turmeric) Root Extract, Caprylic/Capric Triglyceride, Carbomer, Chondrus Crispus Extract, Corallina Officinalis Extract, Water, Althaea Rosea Flower Extract, Xanthan Gum, Melia Azadirachta Leaf Extract, Citrus Aurantium Dulcis (Orange) Flower Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Ethylhexylglycerin, Niacinamide, Ascorbic Acid, Arnica Montana Flower Extract, Adenosine, Citric Acid, Sodium Hyaluronate Crosspolymer, Sodium Hyaluronate, Sodium Phytate, Sodium Acetylated Hyaluronate, Sodium Benzoate, Glycerin, Hippophae Rhamnoides Oil, Saccharum Officinarum (Sugarcane) Extract, Cyanocobalamin, Butylene Glycol, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Methylpropanediol, Citrus Nobilis (Mandarin Orange) Peel Oil, Limonene, Linalool","보습/수분 공급: 14, 용매: 8, 피부와 유사한 성분: 5, 보습/진정: 4, 점도조절 성분: 4, 항산화: 3, 완충화제: 3, 냄새 방지: 3, 향료: 3, 세포대화성분: 2, 유화 안정화: 2, 보존: 2, 미백: 2, 여드름 예방: 1, 철합제: 1, 유화성분: 1, 진정: 1",아떼,스킨/토너,아떼 바이탈좀 토닝 캡슐 토너 130,2769,"정제수,글리세린,부틸렌글라이콜,나이아신아마이드,펜틸렌글라이콜,메틸프로판다이올,아이리쉬모스추출물,사탕수수추출물,비타민나무오일,한련초추출물,오렌지껍질오일,필리핀오렌지껍질오일,인도멀구슬나무잎추출물,인도멀구슬나무꽃추출물,라임전초오일,오렌지꽃오일,라벤더오일,로즈마리잎오일,클레리오일,홀리바질잎추출물,백미꽃추출물,울금뿌리추출물,참산호말추출물,드럼스틱씨오일,베르가모트오일,접시꽃추출물,소듐하이알루로네이트,아르니카몬타나꽃추출물,하이드롤라이즈드하이알루로닉애씨드,하이알루로닉애씨드,레몬껍질오일,다이메티콘,1??2-헥산다이올,다이페닐실록시페닐트라이메티콘,다이메티콘/비닐다이메티콘크로스폴리머,판테놀,트로메타민,에틸헥실글리세린,아데노신,소듐파이테이트,사이아노코발아민,아스코빅애씨드,토코페롤,카프릴릭/카프릭트라이글리세라이드,프로판다이올,하이드로제네이티드레시틴,세라마이드엔피,벤질글라이콜,하이드롤라이즈드글라이코사미노글리칸,시트릭애씨드,하이드록시프로필트라이모늄하이알루로네이트,소듐하이알루로네이트크로스폴리머,소듐아세틸레이티드하이알루로네이트,하이드롤라이즈드소듐하이알루로네이트,포타슘하이알루로네이트,카보머,잔탄검,소듐벤조에이트,리모넨,리날룰",수분공급,모든피부,https://shop-phinf.pstatic.net/20230119_36/167410495207671aNl_JPEG/75240731770669157_1583822423.jpg?type=f296_296,EVE VEGAN,2,15,,
AM1,"Moringa Oleifera Seed Oil, Eclipta Prostrata Leaf Extract, Ceramide NP, Rosa Damascena Flower Extract, 1,2-Hexanediol, Eclipta Prostrata Extract, Hydrogenated Lecithin, Polyglyceryl-4 Isostearate, Polyglyceryl-10 Myristate, Polyglyceryl-10 Laurate, Illicium Verum (Anise) Fruit Extract, Triethylhexanoin, Caprylyl Glycol, Caprylic/Capric Triglyceride, Rosa Damascena Flower Oil, Geraniol, Water, Melia Azadirachta Leaf Extract, Eugenol, Ethylhexyl Palmitate, Niacinamide, Aloe Barbadensis Leaf Extract, Citronellol, Glycerin, Butylene Glycol, Methylpropanediol, Maltodextrin","보습/진정: 7, 보습/수분 공급: 5, 향료: 5, 용매: 4, 유화성분: 3, 피부와 유사한 성분: 2, 흡수제: 1, 여드름 예방: 1, 항균: 1, 항산화: 1, 세포대화성분: 1, 냄새 방지: 1, 유화 안정화: 1, 미백: 1, 진정: 1, 세정/클렌징: 1",아로마티카,스킨/토너,리바이빙 로즈 인퓨전 트리트먼트 토너200,1800,"다마스크장미꽃추출물,알로에베라잎추출물,메틸프로판다이올,트라이에틸헥사노인,카프릴릭/카프릭트라이글리세라이드,부틸렌글라이콜,에틸헥실팔미테이트,나이아신아마이드,1??2-헥산다이올,폴리글리세릴-4아이소스테아레이트,폴리글리세릴-10라우레이트,글리세린,카프릴릴글라이콜,폴리글리세릴-10미리스테이트,스타아니스추출물,하이드로제네이티드레시틴,다마스크장미꽃오일,정제수,한련초추출물,시트로넬올,제라니올,한련초잎추출물,세라마이드엔피,인도멀구슬나무잎추출물,말토덱스트린,드럼스틱씨오일,유제놀",미백,모든피부,https://aromatica.co.kr/web/product/medium/202307/4760033fad1c4bb9ec3a52bb4fc968ee.jpg,VeganSociety,3,13,,
FF1,"Chlorella Vulgaris Extract, Lactobacillus Ferment Lysate, Pinus Pinaster Bark Extract, Ceramide NP, Fructooligosaccharides, Trichosanthes Kirilowii Root Extract, Lactococcus Ferment Lysate, Saccharomyces Ferment Filtrate, 1,2-Hexanediol, Hydrogenated Lecithin, Fructose, Propanediol, Dextrin, Polyglyceryl-10 Laurate, Pentylene Glycol, Panthenol, Tocopherol, Caprylyl Glycol, Caprylic/Capric Triglyceride, Theobroma Cacao (Cocoa) Seed Extract, Water, Xanthan Gum, Ethoxydiglycol, Ethylhexylglycerin, Niacinamide, Adenosine, Citric Acid, Sodium Phytate, Sodium Citrate, Glycerin, Achillea Millefolium Extract, Glucose, Bifida Ferment Lysate, Bifida Ferment Filtrate, Butylene Glycol, Methylpropanediol","보습/수분 공급: 13, 용매: 7, 보습/진정: 3, 진정: 3, 항산화: 2, 완충화제: 2, 세포대화성분: 2, 철합제: 2, 냄새 방지: 2, 유화성분: 2, 피부와 유사한 성분: 2, 세정/클렌징: 2, 점도조절 성분: 2, 흡수제: 1, 여드름 예방: 1, 유화 안정화: 1, 향료: 1, 보존: 1, 미백: 1",에프플로우,에센스/세럼/앰플,에프플로우 세라베리옴™ 앰플 프렙 에센스 150,2400,"정제수,글리세린,부틸렌글라이콜,메틸프로판다이올,프로판다이올,에톡시다이글라이콜,1??2-헥산다이올,나이아신아마이드,클로렐라불가리스추출물,비피다발효여과물,비피다발효용해물,락토바실러스발효용해물,락토코쿠스발효용해물,효모발효여과물,카카오씨추출물,하늘타리뿌리추출물,서양톱풀추출물,프랑스해안송껍질추출물,글루코오스,프룩토올리고사카라이드,프룩토오스,폴리글리세릴-10라우레이트,카프릴릴글라이콜,판테놀,에틸헥실글리세린,아데노신,소듐시트레이트,덱스트린,시트릭애씨드,소듐파이테이트,카프릴릭/카프릭트라이글리세라이드,하이드로제네이티드레시틴,펜틸렌글라이콜,세라마이드엔피,토코페롤,잔탄검","영양, 주름개선",모든피부,https://age20s.co.kr/web/product/medium/202304/1aa9985658e3a62696842591e4dd55f7.jpg,한국비건인증원,3,16,,
FF2,"Dodecenyl Stearylsuccinamide, Melia Azadirachta Flower Extract, Nicotinoyl Tripeptide-1, Coccinia Indica Fruit Extract, Disodium EDTA, Ocimum Sanctum Leaf Extract, 1,2-Hexanediol, Hydrogenated Phosphatidylcholine, Propanediol, Polyglyceryl-3 Methylglucose Distearate, Phenyl Trimethicone, Tromethamine, Curcuma Longa (Turmeric) Root Extract, Caprylyl Glycol, Corallina Officinalis Extract, Water, Xanthan Gum, Melia Azadirachta Leaf Extract, Ethylhexylglycerin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Niacinamide, Alteromonas Ferment Extract, Aloe Barbadensis Leaf Extract, Aloe Barbadensis Flower Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Asiatic Acid, Asiaticoside, Adenosine, Sucrose Stearate, Butyrospermum Parkii (Shea) Butter, Sodium Hyaluronate, Glycerin, Cetearyl Alcohol, Butylene Glycol, Centella Asiatica Extract, Madecassic Acid, Solanum Melongena (Eggplant) Fruit Extract","보습/수분 공급: 9, 보습/진정: 6, 유화성분: 4, 용매: 4, 점도조절 성분: 4, 항산화: 3, 유화 안정화: 3, 진정: 3, 세포대화성분: 2, 철합제: 2, 냄새 방지: 2, 피부와 유사한 성분: 2, 세정/클렌징: 2, 여드름 예방: 1, 완충화제: 1, 향료: 1, 보존: 1, 미백: 1",에프플로우,로션/크림,에프플로우 시카 세라마이드 수분 크림 70,5143,"정제수,글리세린,프로판다이올,페닐트라이메티콘,부틸렌글라이콜,나이아신아마이드,폴리글리세릴-3메틸글루코오스다이스테아레이트,1??2-헥산다이올,시어버터,도데세닐스테아릴석신아마이드,알로에베라잎추출물,마데카식애씨드,아시아티코사이드,아시아틱애씨드,병풀추출물,소듐하이알루로네이트,인도멀구슬나무잎추출물,인도멀구슬나무꽃추출물,아이비고드열매추출물,가지열매추출물,알로에베라꽃추출물,홀리바질잎추출물,알테로모나스발효추출물,울금뿌리추출물,참산호말추출물,세테아릴알코올,수크로오스스테아레이트,하이드로제네이티드포스파티딜콜린,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,잔탄검,아데노신,다이소듐이디티에이,트로메타민,카프릴릴글라이콜,에틸헥실글리세린,니코티노일트라이펩타이드-1","수분공급, 진정, 미백,주름개선",모든피부,https://age20s.co.kr/web/product/medium/202304/d49499d82c958a6722f873b156912b68.jpg,한국비건인증원,2,16,,
BF54,"Nepeta Cataria Extract, Baptisia Tinctoria Root Extract, Rosa Damascena Flower Extract, Alchemilla Vulgaris Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Oil, Rubus Idaeus (Raspberry) Leaf Extract, Citrus Aurantifolia (Lime) Oil, Dipropylene Glycol, 1,2-Hexanediol, PEG-40 Hydrogenated Castor Oil, Panthenol, Trisodium EDTA, Tromethamine, Trehalose, Carbomer, Calendula Officinalis Flower Extract, Chondrus Crispus Extract, Geraniol, Water, Octyldodeceth-16, Citrus Aurantium Dulcis (Orange) Peel Oil, Ammonium Acryloyldimethyltaurate/VP Copolymer, Citronellol, Citral, Glyceryl Acrylate/Acrylic Acid Copolymer, Sodium Polyacrylate, Pelargonium Graveolens Flower Oil, Glycerin, Viola Tricolor Extract, Butylene Glycol, Stellaria Media (Chickweed) Extract, Alcohol Denat., Betaine, Avena Sativa (Oat) Kernel Extract, Selaginella Tamariscina Extract, Spiraea Ulmaria Flower Extract, Althaea Officinalis Root Extract, Limonene, Linalool","보습/수분 공급: 7, 향료: 7, 용매: 6, 점도조절 성분: 6, 진정: 3, 항산화: 2, 수분 조절: 2, 냄새 방지: 2, 유화성분: 2, 유화 안정화: 2, 항균: 1, 완충화제: 1, 철합제: 1, 보습/진정: 1, 피부와 유사한 성분: 1, 세정/클렌징: 1",빌리프,에센스/세럼/앰플,뉴메로 10 에센스 75,4933,"정제수,글리세린,변성알코올,다이프로필렌글라이콜,부틸렌글라이콜,1??2-헥산다이올,트레할로오스,바위손추출물,귀리커넬추출물,포트마리골드꽃추출물,개박하추출물,라즈베리잎추출물,와일드인디고뿌리추출물,별꽃추출물,레이디스맨틀잎추출물,삼색제비꽃추출물,다마스크장미꽃추출물,메도우스위트꽃추출물,마시멜로뿌리추출물,베타인,판테놀,아이리쉬모스추출물,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,피이지-40하이드로제네이티드캐스터오일,옥틸도데세스-16,카보머,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,소듐폴리아크릴레이트,트로메타민,트라이소듐이디티에이,오렌지껍질오일,라임전초오일,로즈마리잎오일,센티드제라늄꽃오일,리모넨,시트로넬올,제라니올,시트랄,리날룰",수분공급,모든피부,https://belifmall.com/web/product/big/202309/3aba07db035e2759424ddb2c7d7b1c79.jpg,한국비건인증원,0,16,11,
